age,income,transactions,credit_limit,avg_spent,payment_delay,churn
37,92932,86,13177,3762,22,1
46,27338,10,13032,7536,11,1
41,62718,33,12508,7226,16,1
35,32500,7,8316,4522,8,0
27,31545,3,3843,8892,11,0
58,81480,14,5111,2390,11,1
25,25241,44,13463,8703,7,1
43,109314,46,14778,5671,26,0
46,42821,61,19287,7164,27,1
27,24695,36,5224,7807,9,1
34,97066,13,5979,6743,11,0
19,132616,16,17809,4056,4,1
23,137276,80,3401,7804,19,0
22,34318,5,9941,5466,0,1
45,70934,89,16685,865,8,1
58,42331,38,16963,8551,14,0
22,141282,50,17427,1156,23,1
35,72672,38,18943,8852,28,0
43,111891,56,7035,8866,1,1
37,96860,63,8071,3970,3,1
58,113685,48,17531,4560,3,0
66,88754,90,3170,6099,28,0
44,105677,59,6118,1044,22,1
66,122320,77,8297,6926,2,0
29,22837,44,5163,2261,15,0
24,145261,90,9026,1456,7,0
20,140688,55,10019,9143,26,0
27,134616,55,10944,8676,6,1
51,125338,1,3939,8291,25,1
42,60077,8,6727,8773,11,0
52,99915,4,12920,1736,11,1
33,24239,85,4616,5411,3,1
19,130432,86,6405,6777,14,1
41,106348,53,11469,946,24,1
27,49669,58,9351,2665,5,1
55,68624,37,12557,2119,2,1
39,95147,49,6880,2293,6,0
43,24150,67,15096,9865,21,1
60,144210,19,2013,6505,23,1
56,31109,1,9743,1145,20,0
44,119750,29,8391,878,5,0
46,46016,87,18559,3155,0,1
64,31936,33,10355,7609,7,1
55,31036,52,6247,4084,0,1
37,59236,41,8518,1640,15,1
44,34021,23,7290,4235,2,0
58,140478,5,2308,1161,27,0
37,56943,71,10684,5936,1,0
61,133694,57,13723,8703,5,0
36,123384,6,5827,5709,7,0
37,101007,49,19161,887,23,0
52,133197,22,1059,3523,6,1
64,70016,77,7986,5235,6,1
19,43244,76,11643,8791,23,1
47,83027,4,16216,6971,20,0
51,134313,72,8860,3271,18,1
39,143351,64,14425,4669,17,0
20,58985,37,14806,7763,2,0
23,123976,31,15950,6735,10,1
32,21502,37,2592,4519,10,1
44,73836,45,15464,4770,2,1
27,119714,90,7097,6356,27,1
26,23770,8,7458,534,22,0
50,62865,40,10151,8118,0,1
49,73811,97,5166,3880,22,0
65,24001,93,7488,5976,21,0
23,80848,5,11415,8043,26,1
58,72635,28,13008,3676,9,0
53,40946,81,12170,8867,29,1
19,86134,87,18430,2653,1,0
46,115852,9,15516,5187,25,0
21,111103,2,10260,2086,16,0
18,112044,63,8636,8556,8,1
36,63744,96,5187,5922,17,1
43,137729,51,4340,4158,19,1
42,142848,31,7177,1452,8,1
27,59159,7,16941,6770,24,0
32,115812,30,4435,5865,27,1
39,43671,58,8300,3371,10,0
68,36450,3,13669,3478,16,1
65,34908,51,1965,3470,13,0
38,77275,56,8444,5408,17,0
39,64358,73,11626,2459,17,0
53,69047,10,15610,5682,11,0
51,55518,61,1500,1305,17,0
47,77813,50,5554,3600,7,0
42,116748,47,17433,2075,28,1
62,128220,90,18371,9291,7,0
45,26806,1,14291,3115,25,1
18,124733,94,7771,9303,27,1
66,60891,57,18499,6126,7,1
62,146865,38,4932,9252,27,0
21,103551,62,5434,1126,19,0
24,149335,79,4567,7384,14,0
66,59220,89,2658,3311,7,0
26,37158,70,11068,2110,13,0
53,100992,82,15161,9366,12,1
36,47588,65,8944,548,22,0
18,82576,62,6800,1886,7,1
27,108027,56,15408,2402,16,0
53,44188,67,9017,5222,18,0
26,112615,17,3815,4872,25,1
62,78830,8,1970,4342,5,1
63,24019,60,14285,7569,16,0
59,32419,40,1207,4811,3,0
49,53697,81,17643,8921,24,1
49,104932,89,6025,8306,6,0
23,139712,62,5358,6966,16,0
65,124568,41,17888,8497,28,0
55,115428,12,13490,6868,27,0
34,27973,93,2759,2185,21,0
27,128001,89,15301,8639,21,0
67,106649,54,15387,5633,27,1
44,142649,89,14667,9324,17,0
67,31136,93,4794,2922,5,1
52,104739,11,4590,3250,29,0
69,82502,60,15698,9024,9,1
38,51285,68,13332,6809,17,0
42,43039,78,7970,9198,23,1
45,86720,46,10593,4712,6,1
64,143168,38,4329,1442,13,0
32,108263,61,12036,9327,21,1
21,79155,17,15372,1962,13,1
46,36911,66,3092,7971,9,0
26,20916,72,19059,2491,21,0
44,79052,36,1287,5890,24,1
43,89110,74,18169,612,8,0
36,121623,7,3316,7683,25,1
45,37790,16,17259,2763,9,0
34,103161,14,3838,9118,1,1
60,25206,80,12829,5754,2,1
58,141937,25,9137,9758,15,1
59,105053,4,2265,3311,9,1
67,69950,29,3983,1333,22,0
37,136211,56,15689,7727,10,1
62,76361,6,15107,8921,9,0
57,81451,1,9143,4754,11,0
56,57696,39,9030,9515,28,1
66,101641,1,14122,3018,13,1
40,121192,63,11652,4167,29,1
64,88226,57,1611,9796,8,1
49,122395,67,4523,1541,27,0
69,141970,65,6424,5612,12,1
64,144121,65,10939,1207,29,1
50,66728,21,2628,7958,5,0
63,75401,30,14176,1883,10,0
22,86226,96,8907,1802,0,1
60,45103,33,4372,7618,26,1
65,54263,48,14102,9368,14,1
51,146705,22,10789,3064,6,1
57,96621,94,4139,1760,10,1
28,70044,54,12643,3703,16,1
67,77730,4,19643,857,4,1
20,45825,87,3250,5904,8,1
50,96256,55,7121,5912,25,1
28,124177,44,9181,3734,15,1
33,57271,89,16303,8583,10,0
35,97256,12,17667,918,25,0
47,66732,81,6725,8406,24,1
65,86433,79,16584,6087,16,1
27,102630,74,14219,4455,5,1
35,121999,99,9794,2093,14,1
55,120990,52,15112,5102,28,1
36,43572,93,12544,744,2,0
53,58546,76,5075,5072,27,1
30,142456,65,13778,1114,8,0
63,35150,65,7162,749,29,1
20,74165,10,8636,7120,11,1
27,83690,18,9002,6369,18,1
55,73664,47,14453,6471,17,1
18,102335,66,15633,1010,15,1
44,95199,49,18877,6468,7,1
63,148511,72,13992,5369,18,1
25,56948,22,13126,8005,4,1
68,57030,86,14090,8147,11,0
63,47007,26,17756,9615,5,1
59,120819,90,8071,573,11,1
34,111207,9,14749,9500,25,1
26,110921,21,12983,3378,14,1
23,96772,95,7586,5641,29,1
60,42024,63,11641,2626,9,0
42,132408,6,4967,2704,16,1
56,59384,14,1822,6970,6,0
66,102912,33,1221,4179,26,0
45,144161,71,7880,8589,6,1
50,122674,24,13129,1484,20,0
54,38157,73,16543,1798,24,1
26,105481,75,4888,8048,10,0
35,122120,87,14499,7687,1,1
38,108553,51,11352,4455,20,0
19,21756,2,11117,6213,1,1
60,120677,15,13772,4187,13,0
55,88112,35,4993,3545,17,0
57,111003,36,19982,9551,15,1
53,122488,92,2666,7216,27,0
67,116741,39,17312,2585,10,0
60,78051,4,12273,7033,8,0
54,120701,64,15338,3227,6,0
32,84595,74,5757,876,3,1
45,98210,6,12360,7492,15,0
35,63094,57,18938,6200,13,1
51,128850,30,7115,5190,10,1
39,107889,99,6437,3294,29,0
28,115385,74,10272,1565,7,0
30,24535,96,13126,4182,10,1
21,76035,67,17471,8137,26,1
39,142815,90,8115,1551,28,1
24,67367,15,3703,9320,19,0
60,127472,17,12151,8580,16,0
41,37118,91,19802,2873,27,0
21,79812,18,5147,7262,29,1
45,79884,19,2747,8558,25,0
32,86168,76,9232,6968,29,1
18,33280,88,16151,4474,18,1
20,34746,69,11330,9875,9,1
31,122572,24,17422,7159,11,1
55,73251,91,12276,8328,0,1
67,104821,48,19535,5341,1,0
18,103583,30,4937,9969,17,1
55,133625,15,7886,2451,6,0
55,30207,47,11282,4421,15,1
38,91127,44,1208,3924,12,0
65,47757,98,1599,7225,3,0
46,36226,27,4709,1671,9,1
22,115268,84,17597,4269,27,0
66,81407,64,6723,4131,8,0
27,47206,41,15004,2810,17,1
45,40256,96,10768,2843,8,1
38,53822,68,11316,3886,21,1
67,61340,5,19792,3567,9,0
24,131883,53,8972,2839,7,0
20,72234,8,18206,1183,22,0
62,63351,22,19979,9567,10,1
64,126311,7,16546,1554,12,0
37,68671,22,11291,7711,23,1
36,95320,46,12794,3102,12,1
52,122565,30,12659,4514,15,0
21,145627,16,8983,7801,12,0
22,55157,79,7500,848,24,1
18,39937,5,2634,1522,11,1
21,74290,67,15059,9141,14,0
29,66707,23,5814,1003,28,1
44,31219,61,18551,8777,15,1
59,29399,74,5076,1022,7,0
40,146733,5,9390,3008,5,1
42,118848,23,6442,9321,23,0
38,47657,79,4505,517,7,0
69,40047,82,18186,7923,1,0
41,120543,25,1502,1768,17,1
42,96095,8,13756,1676,10,0
62,105693,95,15262,2132,16,0
63,120931,21,17141,4113,9,0
49,92154,2,11605,614,1,0
49,64891,22,8939,9444,22,0
22,26780,72,5719,7090,26,0
53,47050,87,8748,2900,18,1
63,93551,96,3870,7268,19,1
59,88666,72,5758,3088,19,1
66,113619,68,14038,821,19,1
59,102016,64,6968,8126,1,0
56,133135,94,12659,1333,26,1
33,73010,19,18482,8903,5,1
50,121012,87,17766,9948,16,1
66,58165,82,8790,658,11,0
38,31528,53,10585,3119,29,0
26,140840,93,5271,1847,4,0
23,69608,87,5323,3664,1,1
68,25914,97,3038,7313,8,0
62,57136,52,16977,1410,1,0
52,31179,47,6461,7666,21,0
56,106008,82,9063,2951,19,1
39,32076,54,19369,903,13,0
58,143911,44,2262,2190,21,1
22,44783,97,6731,3985,14,1
59,136625,7,10903,9948,1,0
40,66716,92,1349,4788,27,0
34,70298,1,1440,8616,17,0
29,74304,63,14899,1022,11,0
40,99360,98,19946,4945,6,1
33,89835,39,4152,6959,15,1
20,149541,19,11247,7586,18,1
47,132424,31,19717,2444,2,1
39,28118,77,10614,4071,14,0
26,96292,24,17457,2060,14,1
46,143322,69,7949,5247,6,1
64,76911,87,3205,7654,7,0
54,93489,83,18855,1092,6,1
40,123088,65,14133,5827,2,0
30,35185,33,19114,1255,18,0
49,61792,59,1035,9991,22,0
63,100210,33,18404,996,18,1
69,70613,32,6534,2921,28,0
64,130012,59,9009,2098,17,0
65,53927,92,11952,4627,29,0
40,20386,41,3535,7516,6,1
62,112153,12,5963,6051,18,1
34,92728,73,13707,4090,4,0
57,96281,11,13860,961,22,1
38,50020,97,15247,5466,12,1
19,62678,19,18410,9059,1,1
54,106695,54,18670,665,23,1
23,81394,57,9512,2228,17,1
61,88945,42,14887,8196,3,0
35,135377,98,3293,5197,3,1
47,141716,71,18996,2673,7,1
39,76414,31,17860,537,10,1
50,74816,52,12356,4943,0,1
47,75918,2,11018,7986,27,0
34,111281,83,13820,2521,8,0
60,131484,38,16933,7380,5,1
49,135640,32,2947,9425,3,0
59,82694,10,16310,5021,5,1
68,49455,8,17303,9339,12,1
31,124446,90,16014,3802,28,0
27,58735,94,18977,9011,21,0
64,114702,75,10939,5107,28,1
68,125509,20,15465,6868,29,1
53,113608,20,11225,6373,8,0
51,134310,9,8704,7998,26,1
26,32109,72,17640,7672,13,1
59,65802,15,7512,6135,11,0
45,88020,98,3991,4347,3,0
28,54622,88,18801,9629,7,0
31,129935,97,8965,1264,16,1
56,149368,63,14730,6806,21,1
64,137919,91,9301,1152,4,0
36,22597,21,19936,7544,2,0
32,60597,5,10249,4464,3,1
45,60954,35,15155,5111,7,1
41,89519,85,17080,6259,15,1
25,76115,68,3042,8878,10,0
60,124988,48,19565,645,26,0
26,63151,80,15834,5601,25,1
64,145515,95,5492,4747,26,1
50,37040,90,4558,4688,29,1
50,64772,62,10813,3196,1,1
36,142431,35,4658,8740,7,0
20,116090,70,17319,3829,6,0
27,83832,97,4884,3981,0,0
57,47916,21,5780,9466,28,0
64,64871,80,6952,5141,1,0
59,141527,39,8517,6059,22,1
18,46372,34,6106,1760,26,0
46,81707,15,19550,1149,12,0
67,59080,6,5397,3548,10,0
51,126242,66,13643,2523,2,1
68,62722,88,15822,9772,1,1
30,140864,56,11462,4770,15,0
18,49048,49,4711,5833,0,0
51,105205,92,2586,2574,6,0
46,29777,1,10406,6537,2,0
65,74711,65,8138,2812,21,1
64,56331,28,8662,3974,15,0
30,145320,20,8404,3760,25,0
65,40968,48,14333,5338,23,0
66,73969,72,10837,6118,5,0
46,123345,65,10542,1850,13,1
56,31292,90,16904,9785,22,0
41,140870,51,9556,6548,10,0
43,60794,43,14355,8431,21,0
34,99459,49,13806,8641,22,0
24,137932,25,10818,7823,20,0
30,70192,74,15864,6277,24,1
22,47703,76,1981,2354,18,1
43,104193,41,11228,2766,21,0
66,89165,71,4552,1060,24,1
20,87650,64,18305,8046,0,0
24,76516,61,12938,5487,20,0
66,119981,12,17318,7707,12,0
56,149858,81,6052,6986,19,0
18,121398,69,6406,2883,8,0
66,111110,14,18858,6647,26,0
34,117885,34,13850,8164,28,1
60,42257,48,13601,2183,10,0
42,120588,61,8098,9890,0,1
20,123356,81,7719,1509,12,1
32,141750,35,16856,2772,19,1
46,103509,65,9594,3112,0,0
60,111273,59,1612,7924,2,0
49,71672,36,8286,7726,19,0
43,83308,79,11068,6563,16,0
33,97583,19,10805,4841,4,0
42,139336,42,4017,2042,5,1
45,42113,69,10926,1737,16,1
26,20694,19,12740,6209,9,0
18,142495,39,11572,2763,10,1
46,35588,69,17237,782,12,1
39,81756,52,11002,8498,28,0
33,84085,12,16818,8240,9,0
58,131359,83,4201,3786,13,0
68,134384,47,1752,8863,27,1
61,81142,76,8556,2382,12,1
68,84373,36,2341,6687,27,1
58,105603,63,14981,2775,3,1
24,26704,76,9696,7374,19,1
31,60136,82,15525,8002,29,1
46,87507,51,6565,9292,16,1
36,67361,43,15947,4290,17,0
36,78847,34,8930,2523,10,1
19,126359,97,7517,966,9,0
58,31441,49,15287,4450,20,0
62,117012,18,12829,4389,17,1
32,138906,61,3422,3092,18,1
20,34677,57,14960,7132,8,0
28,47818,93,9865,9711,4,1
63,21868,5,6985,6858,0,0
47,103591,89,7947,2047,4,1
57,143962,24,14790,7669,2,1
35,87264,93,15739,5249,0,0
68,93168,64,11971,4936,18,0
65,32043,59,4668,1203,26,0
19,91939,38,11744,7050,5,0
49,35732,33,5509,9544,9,1
25,75244,10,3500,8997,4,0
39,38526,37,10904,8136,11,0
23,29340,97,17683,9565,11,0
29,124488,87,13416,2081,16,1
64,42394,11,15833,4457,26,1
57,118557,24,19290,5090,1,0
53,24102,88,3485,3832,20,1
32,121846,71,15003,2185,24,0
45,39159,21,8459,8031,26,1
69,142366,20,7120,7411,13,0
66,85092,10,9485,6231,11,0
62,26212,89,15251,1395,27,1
35,117360,47,19257,8532,12,0
19,57405,47,7172,2846,4,0
30,97061,15,19472,4031,4,0
62,114296,44,7487,2361,16,1
32,75186,62,10964,5352,4,1
37,64239,6,12055,530,23,0
46,130804,66,7880,742,24,0
59,112993,76,1528,7418,25,0
46,143145,4,11325,6011,18,1
20,133551,23,19308,6008,3,0
36,30532,13,18246,5168,6,0
20,99054,81,11554,6587,22,0
31,92012,31,16413,7515,16,1
57,137836,16,15127,8136,10,0
21,105279,41,19026,7162,5,1
69,86540,90,16693,4503,12,0
28,128590,92,10212,1098,11,0
48,123021,1,6196,2695,29,0
60,23271,12,14850,569,24,1
49,65482,56,7999,8639,4,0
44,20209,50,8322,4159,23,0
47,110999,20,4143,6134,26,0
60,25539,66,14812,2781,9,1
19,134841,36,18854,7322,10,0
66,39977,79,6678,4182,8,0
26,94142,38,2382,3183,25,0
45,129920,22,10528,5062,25,1
48,148156,61,8114,5152,12,1
51,119588,50,10434,5431,2,1
32,88684,96,2705,5213,16,1
65,119072,59,6997,5913,29,1
42,143862,20,8962,6100,29,0
53,25607,36,12391,4603,17,1
25,105122,97,15535,2575,4,1
26,114786,15,19978,1282,15,1
54,146406,62,13129,4306,29,1
65,71939,3,18699,1557,25,1
62,38594,93,9759,2554,22,1
56,78382,91,3704,2609,15,0
49,27399,5,6725,7783,10,0
69,141026,56,1124,1820,21,1
34,146812,31,10729,8349,3,1
52,45117,86,13767,4917,8,1
54,118662,35,5807,4199,14,1
36,53617,71,19354,1232,11,0
61,27498,70,17009,7062,26,1
46,122826,26,18198,4049,15,0
24,137232,1,4101,6663,3,0
45,149851,83,2654,7055,2,0
26,131077,7,17515,5878,26,0
45,136519,36,1394,9296,20,1
23,70624,76,8319,2222,3,0
46,29628,84,4573,3312,1,1
34,20329,87,10173,8037,18,1
33,58619,25,8106,2778,6,0
40,27032,94,12147,2850,27,0
48,68094,59,6060,4123,1,0
20,58034,61,17326,7030,0,1
38,122658,29,13842,1214,17,0
43,141123,95,11933,1424,27,1
53,142666,18,7632,3662,7,1
59,106158,41,7755,4653,7,1
54,75264,19,12130,5029,27,1
39,114120,4,6589,3069,9,0
59,67850,65,12612,3315,17,0
29,24722,41,15843,7472,21,0
59,37772,15,19888,5078,26,0
30,106105,54,13015,4962,27,0
28,61679,64,13672,1388,10,0
33,88771,72,3976,6448,26,1
25,24576,15,18855,3978,22,0
57,46707,79,12891,4089,0,1
57,119404,50,7595,2223,6,1
62,61632,22,18526,1758,27,1
19,61476,18,14404,7526,26,1
47,137220,80,19952,9102,7,0
47,50285,2,18992,2730,24,0
29,44154,36,13825,7954,13,1
27,40054,20,19281,2560,23,1
61,37165,16,3192,4398,18,0
28,34439,67,13264,3113,7,1
32,138211,30,2091,7515,18,0
33,64518,55,18083,7198,21,1
34,108051,66,11093,2302,3,1
43,46962,99,3178,1177,22,0
19,73934,26,18116,8587,23,0
67,128085,57,14592,5213,9,0
29,57763,69,9704,8230,21,0
68,136189,2,3687,3504,9,0
43,130290,56,4756,9486,3,0
40,84094,84,7061,1228,7,0
35,130814,62,9623,5234,6,1
49,39464,34,5494,690,25,0
66,62036,98,2279,5494,14,1
55,143980,56,7538,4366,7,0
64,115949,55,3221,6539,28,0
20,53270,20,6164,6945,9,1
55,62299,50,1854,9329,6,1
20,105805,25,4212,4545,29,1
47,51541,84,19970,6815,18,1
18,93545,25,15385,6124,2,0
47,102543,53,13530,4658,8,0
62,111998,14,4340,4611,15,0
49,149188,60,10811,7334,13,0
45,97078,43,1275,9533,6,0
38,102970,62,13295,4451,11,1
63,49765,76,1714,5720,0,0
30,43769,69,7054,4558,15,0
44,108001,63,1809,3747,2,1
53,107404,2,14215,1716,26,1
24,40156,54,10053,6592,0,1
39,105836,16,1036,8480,5,0
27,138706,55,11273,9590,28,1
56,70481,94,13499,6086,1,1
32,33435,43,12403,7576,6,1
32,89650,61,16037,8440,7,1
21,66336,38,15017,2722,12,1
49,56135,45,18365,9949,28,0
40,93631,51,15696,8479,15,0
23,57909,42,7447,2014,28,1
41,89487,24,13583,9108,21,1
37,41468,30,1151,3383,20,1
54,112609,37,15257,4326,9,1
37,67655,53,12486,4839,3,1
29,54341,63,14507,1174,24,1
50,131663,11,10514,6789,23,0
45,84182,78,6648,602,20,1
25,71786,23,2511,4493,12,1
18,88304,80,19642,4208,16,1
54,123606,50,17615,1995,7,1
39,66514,85,8749,3892,7,0
23,140938,55,1571,8037,22,1
38,53979,55,18586,3285,6,0
49,110887,4,13232,6319,23,1
52,100981,97,10762,4159,0,1
32,75107,54,14217,5380,14,1
22,148842,61,10231,6088,14,1
63,134119,78,7609,5302,27,0
67,21160,83,15629,5391,18,1
65,107897,5,13273,4025,3,0
23,92577,95,17554,4017,26,0
42,104303,18,6151,5277,5,1
63,30846,44,7406,4689,9,0
57,149861,31,15294,7433,11,0
46,124180,94,15893,6637,25,1
24,39924,21,1188,6754,24,1
57,131193,47,14073,2413,3,1
30,33882,30,8145,7835,5,1
55,100274,55,6927,1650,24,1
35,106555,68,1599,4637,13,1
19,21095,69,14133,4636,29,0
25,124205,41,13209,8229,12,1
28,60983,45,12524,2010,24,0
50,131215,74,15317,4415,21,1
55,34123,91,10145,6825,20,0
65,113668,80,15357,3752,2,0
44,86615,30,10817,9435,20,0
37,115193,77,2870,4438,14,1
29,65278,85,19408,3011,2,0
60,117911,45,13521,1573,4,1
48,110290,45,6453,2692,12,0
44,71999,79,2827,8707,25,1
49,51153,84,17923,7883,25,1
27,38344,84,17225,5671,14,0
20,119777,45,8202,8798,16,1
62,57656,55,5438,4814,5,1
44,90515,59,13139,6980,22,1
52,149515,5,12218,3357,17,0
48,21212,32,13924,4849,2,1
32,140385,6,7716,1928,25,1
33,29001,94,17088,7223,8,0
30,98784,26,7818,7279,7,0
66,118723,37,5286,8356,19,1
52,101144,13,5739,7800,10,0
69,56427,93,3089,7145,27,1
28,51368,69,6605,8170,23,0
38,90819,25,7822,3421,10,0
68,81160,13,4321,8666,7,0
28,45854,88,12773,7744,29,0
47,30715,95,19933,1378,21,1
65,101701,20,2216,9002,29,0
52,78784,72,5885,9806,0,1
39,149193,60,13170,1821,1,1
55,119644,73,9933,4875,19,1
48,46797,21,10906,9658,3,0
31,67573,61,13236,9386,1,0
41,96120,84,3797,5505,24,0
67,34780,79,1818,8962,1,0
66,57905,26,9434,6136,12,1
49,41573,54,8926,5720,28,0
53,136049,42,13717,3527,21,1
49,149651,11,13069,3624,20,0
32,53359,37,1012,2253,19,0
60,86062,11,6894,8686,5,1
52,93391,27,8392,5599,3,0
20,63463,94,17102,4835,24,0
33,119596,83,1689,3785,26,1
22,136342,34,12932,9052,25,0
38,115018,38,12766,9425,14,1
27,36571,61,14292,1351,22,1
36,117276,87,15863,1359,2,0
42,148568,53,18386,1850,27,1
21,39142,65,8408,5418,25,1
46,45104,3,11694,6230,3,0
36,28625,67,9142,826,16,0
60,59199,28,2765,2620,5,0
19,140725,14,16237,1493,1,1
27,35926,52,6778,5875,19,1
60,51218,30,3291,2266,12,0
42,64472,58,5866,9872,14,1
37,111916,54,9429,2464,4,1
65,143182,69,11584,7101,27,0
36,40566,15,12747,3281,23,0
40,76125,38,18968,7519,18,0
41,53205,78,2307,3405,5,1
28,129084,14,3085,8790,16,1
63,49717,57,17415,743,24,0
51,69984,59,1291,4537,27,1
45,127292,8,4686,8438,0,0
22,45135,72,13579,5994,1,0
22,48164,19,2642,3209,0,0
68,94489,32,9769,8201,7,1
38,58562,95,4909,8295,28,1
29,89110,29,18607,7588,3,1
67,40169,41,13268,1547,17,1
21,79858,75,11844,4878,22,1
66,41604,45,9638,7044,23,1
59,109670,13,5373,7211,8,0
37,134605,27,12233,7721,14,0
55,108738,19,19963,9113,15,0
42,20684,26,18806,7492,20,0
31,148140,53,8558,8562,29,1
28,122537,51,14271,4301,2,0
49,135265,37,7745,5862,0,0
28,131301,9,19993,5973,23,0
35,28007,92,7734,5070,12,1
44,134915,96,14860,2952,13,0
35,120632,52,9250,2583,5,0
40,137419,54,9650,5663,4,0
28,61787,3,17487,5333,28,0
38,69582,96,18125,7301,22,1
61,94791,69,10764,3840,4,1
22,117798,8,11893,4344,26,0
40,103629,14,13842,1139,3,0
58,25782,3,5723,8596,20,1
42,86770,24,12604,8651,11,1
58,77645,13,6203,8877,13,1
27,123509,43,3976,5900,26,1
39,119724,29,8426,1818,22,0
36,51996,72,9619,9219,13,1
18,49204,51,15702,3759,10,0
24,37152,42,7486,3983,21,1
21,75186,31,7490,3519,9,0
18,127900,63,15114,5279,9,1
32,110555,26,19328,9266,28,0
57,105024,18,6973,1824,27,1
29,122659,82,14447,4904,29,1
39,39689,57,16858,9904,26,0
39,70690,7,14171,6437,8,0
67,114042,48,17317,1934,25,1
64,103251,80,6521,9229,1,0
34,77320,60,13891,8054,13,0
46,84226,33,17795,5453,6,1
63,76091,3,11687,8884,16,1
31,126565,4,1246,9878,23,1
67,99301,4,12009,9166,19,0
37,41942,42,3171,4769,7,1
67,58712,9,12523,7878,23,1
65,146315,51,16528,2937,19,0
50,125430,17,16276,5052,3,0
60,85277,17,8457,1854,4,1
32,69632,97,3060,3900,12,0
29,58031,20,4334,7696,6,0
57,40478,14,14087,4254,5,1
37,42551,22,1944,6765,16,0
47,68068,52,6361,658,5,0
55,113608,27,15638,7241,18,0
20,55561,43,6284,2337,24,1
45,22892,3,10244,5111,2,0
43,119502,88,11916,1525,8,1
47,44395,94,10509,8312,20,1
30,38756,8,13764,7746,27,0
30,136580,86,15891,1158,25,1
19,107710,89,15003,1177,14,1
54,54651,10,10866,4546,7,1
66,140155,29,1333,4321,24,0
55,86333,40,10456,2875,24,1
19,93745,65,12369,775,22,1
53,126539,21,14218,7359,25,1
43,69306,24,5656,2088,14,1
28,41346,73,13410,5081,0,1
25,133561,60,3665,745,7,1
61,48024,26,8131,9580,22,1
57,114950,9,5935,7170,3,0
60,138768,20,1415,8692,21,0
39,60818,56,1707,2684,9,0
37,25947,99,3684,3751,15,1
25,95153,36,8494,6363,17,1
46,106240,36,7180,3551,3,0
57,147192,73,15011,4271,7,1
43,146519,22,3559,9820,3,1
47,114238,1,9137,9389,9,0
34,87428,69,4971,9780,19,1
37,49754,73,3957,2919,29,0
69,83355,37,19113,7896,3,0
33,78241,83,11093,3128,15,1
63,88960,72,13951,7809,29,0
60,149958,96,1026,1185,11,1
24,147420,13,3583,3256,9,1
33,127754,84,4055,5523,24,0
62,33418,43,7801,5335,10,1
64,115422,37,2658,2472,1,1
65,120319,94,4951,1210,15,0
44,108593,74,8299,9016,22,1
40,75184,95,10933,5585,18,1
41,24833,25,13279,6146,11,0
26,95430,93,5137,5393,3,1
52,134246,88,12423,3094,16,1
68,61833,21,2714,1592,11,1
37,20565,41,12388,3455,15,0
54,60180,73,4347,8903,2,0
59,38402,42,2986,4643,1,0
34,62845,42,4544,9270,25,1
64,95851,2,18085,8144,6,0
48,32834,68,10646,3497,5,0
25,87850,8,4786,5708,0,0
32,57180,96,15415,3479,14,0
48,23883,61,19855,4105,26,1
47,129688,14,15284,921,11,0
63,95587,77,7659,1110,12,1
37,126520,21,4044,9137,7,0
56,31695,24,4883,9652,8,1
29,147135,50,16351,630,0,0
66,43123,82,19204,3147,4,1
34,78481,45,16762,7173,6,0
59,93438,64,19847,4229,17,1
47,131491,64,4371,4931,21,0
46,149525,26,9527,1524,7,1
36,37573,32,11116,7539,23,0
63,141844,57,3788,1037,25,1
28,114910,53,5125,5091,9,0
51,76494,33,4606,3583,28,1
67,32288,52,18924,1007,7,0
24,66978,95,9766,4424,11,0
61,92420,18,1220,9372,15,0
51,137845,35,11205,3112,11,1
37,96095,12,11833,5376,21,0
67,74672,51,1753,9451,21,0
55,81821,89,14875,4723,26,0
41,103661,95,8488,3647,2,1
27,89224,10,8206,2693,17,1
49,109405,52,10680,8582,4,0
69,132418,34,8938,3046,13,0
32,123673,67,19345,5561,24,1
54,74796,39,6958,5155,19,1
37,64706,8,16770,1722,20,1
20,148554,96,7635,8250,15,0
54,143777,29,9629,5519,21,0
57,24023,22,18166,4074,26,1
25,134286,84,13869,6223,5,0
57,102636,70,17603,7046,15,1
61,56735,61,10219,3523,19,1
40,92959,43,9029,3780,13,1
57,59218,49,17272,9763,19,1
28,32213,29,17673,1040,23,0
63,121519,81,17763,1010,4,1
25,142513,31,13165,6662,13,0
46,118694,53,12043,7202,29,0
47,48460,34,10570,844,10,1
27,144579,38,7886,5679,20,0
56,84680,57,2958,8583,8,0
45,137725,4,11319,6872,19,0
66,51017,2,3183,2980,6,1
53,118536,12,4774,9090,4,1
30,112038,35,15272,6319,28,1
49,50990,70,1777,7242,14,0
53,39515,72,3566,9986,24,0
54,49991,21,11095,7400,12,1
43,27634,61,11953,6138,11,0
39,97034,35,8404,6400,23,1
21,96452,48,1078,6023,14,1
48,49377,15,2581,4349,23,1
35,53001,71,15066,2277,25,0
55,21391,15,8967,9071,25,0
41,85206,6,8839,4263,18,1
40,129388,81,3162,3558,24,1
39,62215,68,18869,9998,23,1
19,99720,22,14913,2965,18,0
48,47114,32,1964,4951,9,1
28,31882,22,11739,515,16,1
45,133142,27,3673,4910,15,0
63,37273,15,6293,3080,4,0
